,CLAVE CT,NOM TURNO,NOMBRE CT,DOMICILIO,LOCALIDAD INEGI, NOMBRE LOCALIDAD,COLONIA,NOMBRE COLONIA,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,SOSTENIMIENTO,NIVEL,PROGRAMA,DESERCION INTRACURRICULAR,REPROBACIÓN,REPROBACIÓN  CON REGULARIZADOS,EFICIENCIA TERMINAL, 
11319,14DES0057U,MATUTINO,GERARDO MURILLO DR ATL,GUERRERO 387,30,SAN ANDRES IXTLAN,0,0,79,GOMEZ FARIAS,FEDERALIZADO,SECUNDARIA,GENERAL,0.0268,0.0122,0.0031,0.8682,
11320,14DES0058T,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 40,AVENIDA ARTES PLASTICAS 100,1,GUADALAJARA,9329,MIRAVALLE,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.009,0,0,0.9251,
11321,14DES0058T,MATUTINO,ESCUELA SECUNDARIA FEDERAL 40,AVENIDA ARTES PLASTICAS 100,1,GUADALAJARA,9329,MIRAVALLE,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0117,0,0,0.9385,
11322,14DES0059S,MATUTINO,ENRIQUE GONZALEZ MARTINEZ,REPUBLICA DE GUATEMALA 35,1,TLAQUEPAQUE,0,0,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,GENERAL,0.0562,0.0726,0.0508,0.792,
11323,14DES0059S,VESPERTINO,ENRIQUE GONZALEZ MARTINEZ,REPUBLICA DE GUATEMALA 35,1,TLAQUEPAQUE,0,0,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,GENERAL,0.0715,0.1605,0.1332,0.6898,
11324,14DES0060H,MATUTINO,JESUS GONZALEZ ORTEGA,JUVENTUD 3,1,AMACUECA,0,0,4,AMACUECA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0242,0,0,1,
11325,14DES0061G,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 41,J ENCARNACION ROSAS 300,2,AJIJIC,0,0,30,CHAPALA,FEDERALIZADO,SECUNDARIA,GENERAL,0.125,0.0306,0.0306,0.7568,
11326,14DES0061G,MATUTINO,ESCUELA SECUNDARIA FEDERAL 41,J ENCARNACION ROSAS 300,2,AJIJIC,0,0,30,CHAPALA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0502,0.1923,0.1058,0.8224,
11327,14DES0062F,VESPERTINO,RICARDO FLORES MAGON,DONATO GUERRA 20,1,JOCOTEPEC,0,0,50,JOCOTEPEC,FEDERALIZADO,SECUNDARIA,GENERAL,0.0981,0.182,0.1032,0.6701,
11328,14DES0062F,MATUTINO,RICARDO FLORES MAGON,DONATO GUERRA 20,1,JOCOTEPEC,0,0,50,JOCOTEPEC,FEDERALIZADO,SECUNDARIA,GENERAL,0.0552,0.154,0.1204,0.7333,
11329,14DES0063E,VESPERTINO,RAMON REYES OCHOA,FIDEL VELAZQUEZ SANCHEZ 1635,1,GUADALAJARA,9356,JARDINES DEL COUNTRY,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0853,0.3023,0.164,0.8966,
11330,14DES0063E,MATUTINO,RAMON REYES OCHOA,FIDEL VELAZQUEZ SANCHEZ 1635,1,GUADALAJARA,9356,JARDINES DEL COUNTRY,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.017,0.2832,0.1195,0.8971,
11331,14DES0064D,MATUTINO,MIGUEL HIDALGO Y COSTILLA,JUAREZ 188,1,SAN MARTIN HIDALGO,9000,SAN MARTIN DE HIDALGO (ZONA CENTRO),77,SAN MARTIN HIDALGO,FEDERALIZADO,SECUNDARIA,GENERAL,0.0176,0,0,1,
11332,14DES0064D,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,JUAREZ 188,1,SAN MARTIN HIDALGO,9000,SAN MARTIN DE HIDALGO (ZONA CENTRO),77,SAN MARTIN HIDALGO,FEDERALIZADO,SECUNDARIA,GENERAL,0.0597,0,0,0.8333,
11333,14DES0065C,MATUTINO,IGNACIO ZARAGOZA,PONCIANO TIRADO,173,VISTA HERMOSA (SANTA CRUZ DEL CORTIJO),0,0,85,TAMAZULA DE GORDIANO,FEDERALIZADO,SECUNDARIA,GENERAL,0,0,0,0.8701,
11334,14DES0066B,MATUTINO,JOSE MARIA DONATO GUERRA OROZCO,PORFIRIO DIAZ 19,1,TEOCUITATLAN DE CORONA,0,0,92,TEOCUITATLAN DE CORONA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0045,0,0,0.88,
11335,14DES0067A,MATUTINO,EMILIANO ZAPATA,REFORMA 31,1,MAZAMITLA,0,0,59,MAZAMITLA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0079,0.0133,0.0106,0.8947,
11336,14DES0068Z,MATUTINO,COCOLLAN,CAMINO A SAN DIEGO,1,COCULA,0,0,24,COCULA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0232,0,0,0.8704,
11337,14DES0068Z,VESPERTINO,COCOLLAN,CAMINO A SAN DIEGO,1,COCULA,0,0,24,COCULA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0138,0,0,0.8103,
11338,14DES0070O,VESPERTINO,JOSE MA LUIS MORA,BA‹UELOS PONCE 56,1,AMECA,9041,LOS ANGELES,6,AMECA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0826,0,0,0.6111,
11339,14DES0070O,MATUTINO,JOSE MA LUIS MORA,BA‹UELOS PONCE 56,1,AMECA,9041,LOS ANGELES,6,AMECA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0444,0,0,0.8378,
11340,14DES0071N,MATUTINO,MARIANO AZUELA,DOM CON,1,SAN IGNACIO CERRO GORDO,0,0,125,SAN IGNACIO CERRO GORDO,FEDERALIZADO,SECUNDARIA,GENERAL,0.0567,0,0,0.947,
11341,14DES0071N,VESPERTINO,MARIANO AZUELA,DOM CON,1,SAN IGNACIO CERRO GORDO,0,0,125,SAN IGNACIO CERRO GORDO,FEDERALIZADO,SECUNDARIA,GENERAL,0.0886,0,0,0.8675,
11342,14DES0072M,MATUTINO,MARTIRES DE LA REVOLUCION,AVENIDA DEL ESTUDIANTE 40,1,AYUTLA,9002,PUEBLO VIEJO,17,AYUTLA,FEDERALIZADO,SECUNDARIA,GENERAL,0,0.0109,0.0036,1,
11343,14DES0073L,MATUTINO,MELCHOR OCAMPO,PROLONGACION PROFESOR BALTAZAR NAVA 1,1,JESUS MARIA,0,0,48,JESUS MARIA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0923,0.1206,0.0851,0.6364,
11344,14DES0074K,MATUTINO,LAZARO CARDENAS DEL RIO,NI‹OS HEROES 100,47,SAN ANTONIO MATUTE,0,0,6,AMECA,FEDERALIZADO,SECUNDARIA,GENERAL,0,0,0,0.9524,
11345,14DES0075J,MATUTINO,IGNACIO LUIS VALLARTA OGAZON,REVOLUCION,38,LAS PALMAS DE ARRIBA,6023,LAS PALMAS,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0471,0.1687,0.1235,0.88,
11346,14DES0076I,VESPERTINO,ADOLFO LOPEZ MATEOS,FRANCISCO VILLA 90,1,TONALA,9021,FRANCISCO VILLA,101,TONALA,FEDERALIZADO,SECUNDARIA,GENERAL,0.106,0.0222,0.0204,0.738,
11347,14DES0076I,MATUTINO,ADOLFO LOPEZ MATEOS,FRANCISCO VILLA 90,1,TONALA,9021,FRANCISCO VILLA,101,TONALA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0085,0.0043,0.0029,0.9378,
11348,14DES0077H,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 57,MANUEL RIVERA CAMBAS 3527,1,GUADALAJARA,9373,JARDINES DEL NILO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0532,0.0275,0.0183,0.8,
11349,14DES0077H,MATUTINO,ESCUELA SECUNDARIA FEDERAL 57,MANUEL RIVERA CAMBAS 3527,1,GUADALAJARA,9373,JARDINES DEL NILO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0152,0.0077,0.0029,0.9945,
11350,14DES0078G,MATUTINO,IGNACIO L VALLARTA,CAMINO A LA CALERILLA,1,TLAQUEPAQUE,117,TOLUQUILLA,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,GENERAL,0.0224,0,0,0.8407,
11351,14DES0078G,VESPERTINO,IGNACIO L VALLARTA,CAMINO A LA CALERILLA,1,TLAQUEPAQUE,117,TOLUQUILLA,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,GENERAL,0,0,0,0.9014,
11352,14DES0079F,MATUTINO,FRANCISCO MARQUEZ,AVENIDA TUZANIA,1,ZAPOPAN,9281,UNIDAD TUZANIA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,GENERAL,0.0347,0.008,0.008,0.9111,
11353,14DES0079F,VESPERTINO,FRANCISCO MARQUEZ,AVENIDA TUZANIA,1,ZAPOPAN,9281,UNIDAD TUZANIA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,GENERAL,0.0926,0.0174,0.01,0.8926,
11354,14DES0080V,MATUTINO,ESCUELA SECUNDARIA FEDERAL 60,AVENIDA UNIVERSO 165,1,PUERTO VALLARTA,9010,LA AURORA,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0358,0.0445,0.0326,0.7441,
11355,14DES0080V,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 60,AVENIDA UNIVERSO 165,1,PUERTO VALLARTA,9010,LA AURORA,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0267,0.0823,0.0612,0.7861,
11356,14DES0081U,VESPERTINO,MARTIRES DE RIO BLANCO,MATAMOROS 110,25,SAN AGUSTIN,0,0,97,TLAJOMULCO DE ZU‹IGA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0702,0.0069,0.0069,0.8075,
11357,14DES0081U,MATUTINO,MARTIRES DE RIO BLANCO,MATAMOROS 110,25,SAN AGUSTIN,0,0,97,TLAJOMULCO DE ZU‹IGA,FEDERALIZADO,SECUNDARIA,GENERAL,0.037,0,0,0.8743,
11358,14DES0083S,MATUTINO,SIMON BOLIVAR,HACIENDA DE TALA 3255,1,GUADALAJARA,9419,ARANDAS,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0026,0.0978,0.0626,0.9259,
11359,14DES0083S,VESPERTINO,SIMON BOLIVAR,HACIENDA DE TALA 3255,1,GUADALAJARA,9419,ARANDAS,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0321,0.1674,0.1192,0.7175,
11360,14DES0084R,MATUTINO,ALFONSO REYES,CARRETERA JIQUILPAN MANZANILLO,53,LA GARITA,0,0,85,TAMAZULA DE GORDIANO,FEDERALIZADO,SECUNDARIA,GENERAL,0.013,0.0263,0.0263,0.6667,
11361,14DES0085Q,VESPERTINO,IDOLINA GAONA DE COSIO,MONTE COLLI 270,1,GUADALAJARA,9429,RESIDENCIAL SAN ELIAS,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0786,0.2147,0.1382,0.6048,
11362,14DES0085Q,MATUTINO,IDOLINA GAONA DE COSIO,MONTE COLLI 270,1,GUADALAJARA,9429,RESIDENCIAL SAN ELIAS,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0202,0.1396,0.0343,0.7037,
11363,14DES0087O,VESPERTINO,LAURA COSIO MEJIA,CONSTITUCION 100,1,ZAPOPAN,9299,EL MANTE,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,GENERAL,0.0814,0.0163,0.0093,0.8353,
11364,14DES0087O,MATUTINO,LAURA COSIO MEJIA,CONSTITUCION 100,1,ZAPOPAN,9299,EL MANTE,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,GENERAL,0.0501,0.0127,0.0063,0.9091,
11365,14DES0088N,MATUTINO,ESCUELA SECUNDARIA FEDERAL 81,SANTA FE 55,14,LAS PINTITAS,0,0,70,EL SALTO,FEDERALIZADO,SECUNDARIA,GENERAL,0.0097,0.0447,0.0391,0.8195,
11366,14DES0088N,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 81,SANTA FE 55,14,LAS PINTITAS,0,0,70,EL SALTO,FEDERALIZADO,SECUNDARIA,GENERAL,0.0199,0.0434,0.042,0.8697,
11367,14DES0089M,MATUTINO,FRANCISCO JAVIER MINA,4 DE OCTUBRE 213,30,SAN FRANCISCO DE ASIS,0,0,13,ATOTONILCO EL ALTO,FEDERALIZADO,SECUNDARIA,GENERAL,0.0269,0.0242,0.0138,0.9109,
11368,14DES0089M,VESPERTINO,FRANCISCO JAVIER MINA,4 DE OCTUBRE 213,30,SAN FRANCISCO DE ASIS,0,0,13,ATOTONILCO EL ALTO,FEDERALIZADO,SECUNDARIA,GENERAL,0.0492,0.069,0.0259,0.6761,
11369,14DES0090B,MATUTINO,ENRIQUE DIAZ DE LEON,ALDAMA,33,SAN JOSE CASAS CAIDAS,0,0,18,LA BARCA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0126,0,0,0.9167,
11370,14DES0091A,VESPERTINO,ESCUELA SECUNDARIA FEDERAL 84,MANANTIAL 753,1,PUERTO VALLARTA,9078,BUENOS AIRES,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,GENERAL,0.1304,0,0,0.514,
11371,14DES0091A,MATUTINO,ESCUELA SECUNDARIA FEDERAL 84,MANANTIAL 753,1,PUERTO VALLARTA,9078,BUENOS AIRES,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0347,0,0,0.9096,
11372,14DES0093Z,VESPERTINO,JOSE MA LUIS MORA,PERIFERICO NORTE 200,1,ZAPOPAN,6152,LA PALMITA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,GENERAL,0.1161,0.0411,0.038,0.7177,
11373,14DES0093Z,MATUTINO,JOSE MA LUIS MORA,PERIFERICO NORTE 200,1,ZAPOPAN,6152,LA PALMITA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,GENERAL,0.0519,0,0,0.8492,
11374,14DES0095X,MATUTINO,JUAN RULFO,ISLA ANTIGUA,1,GUADALAJARA,9451,INFONAVIT EL SAUZ,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.025,0.0274,0,0.8053,
11375,14DES0095X,VESPERTINO,JUAN RULFO,ISLA ANTIGUA,1,GUADALAJARA,9451,INFONAVIT EL SAUZ,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0328,0.0023,0,0.8169,
11376,14DES0096W,MATUTINO,REVOLUCION MEXICANA,CONSTITUYENTES 100,1,TONALA,6005,20 DE NOVIEMBRE,101,TONALA,FEDERALIZADO,SECUNDARIA,GENERAL,0.052,0,0,0.8251,
11377,14DES0096W,VESPERTINO,REVOLUCION MEXICANA,CONSTITUYENTES 100,1,TONALA,6005,20 DE NOVIEMBRE,101,TONALA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0571,0,0,0.7861,
11378,14DES0097V,MATUTINO,JOSE CLEMENTE OROZCO,GUADALUPE VICTORIA 35,1,ZAPOTILTIC,6016,HUESCALAPA,121,ZAPOTILTIC,FEDERALIZADO,SECUNDARIA,GENERAL,0.0279,0.0318,0.0255,0.819,
11379,14DES0098U,MATUTINO,LIBERTAD,DIONISIO RODRIGUEZ 2931,1,GUADALAJARA,9020,AGUSTIN YA‹EZ,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0101,0,0,1,
11380,14DES0098U,VESPERTINO,LIBERTAD,DIONISIO RODRIGUEZ 2931,1,GUADALAJARA,9020,AGUSTIN YA‹EZ,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0749,0,0,0.7491,
11381,14DES0099T,MATUTINO,ADOLFO LOPEZ MATEOS,SAN PEDRO,1,TLAQUEPAQUE,9079,LOMAS DE SAN MIGUEL,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,GENERAL,0.0103,0.0728,0.0728,0.7438,
11382,14DES0099T,VESPERTINO,ADOLFO LOPEZ MATEOS,SAN PEDRO,1,TLAQUEPAQUE,9079,LOMAS DE SAN MIGUEL,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,GENERAL,0.083,0.0728,0.0689,0.801,
11383,14DES0100S,VESPERTINO,SANTOS DEGOLLADO,AVENIDA PEDRO SANCHEZ 3617,1,GUADALAJARA,9390,LOMAS DE SAN EUGENIO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0265,0.0151,0.006,0.7164,
11384,14DES0100S,MATUTINO,SANTOS DEGOLLADO,AVENIDA PEDRO SANCHEZ 3617,1,GUADALAJARA,9390,LOMAS DE SAN EUGENIO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0497,0,0,0.9396,
11385,14DES0101R,MATUTINO,EMILIANO ZAPATA,SEBASTIAN ALLENDE 317,1,GUADALAJARA,9100,LAS HUERTAS 3ERA SECCION,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0173,0.0256,0.0144,0.8085,
11386,14DES0102Q,VESPERTINO,GUILLERMO PRIETO,SIDRA 499,1,ZAPOPAN,9053,EL COLLI,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,GENERAL,0.0659,0.0918,0.0282,0.7263,
11387,14DES0102Q,MATUTINO,GUILLERMO PRIETO,SIDRA 499,1,ZAPOPAN,9053,EL COLLI,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,GENERAL,0.0538,0.2538,0.081,0.848,
11388,14DES0103P,MATUTINO,HEROES DE NACOZARI,PRIVADA MATIAS ROMERO 1201,1,GUADALAJARA,0,0,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0545,0,0,0.7351,
11389,14DES0103P,VESPERTINO,HEROES DE NACOZARI,PRIVADA MATIAS ROMERO 1201,1,GUADALAJARA,0,0,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0424,0,0,0.64,
11390,14DES0104O,MATUTINO,JUSTO SIERRA,5 DE MAYO 447,1,TLAQUEPAQUE,9066,COLONIAL TLAQUEPAQUE,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,GENERAL,0.0185,0.0017,0,0.9384,
11391,14DES0104O,VESPERTINO,JUSTO SIERRA,5 DE MAYO 447,1,TLAQUEPAQUE,9066,COLONIAL TLAQUEPAQUE,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,GENERAL,0.0303,0,0,0.886,
11392,14DES0105N,MATUTINO,JAIME LLAMAS GARCIA,CIRUELO 282,1,AUTLAN DE NAVARRO,0,0,15,AUTLAN DE NAVARRO,FEDERALIZADO,SECUNDARIA,GENERAL,0.0854,0.0049,0,0.7633,
11393,14DES0106M,MATUTINO,J JESUS DURAN CARDENAS,ERMITA,1,TLAQUEPAQUE,9072,EL REFUGIO,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,GENERAL,0.035,0,0,1,
11394,14DES0106M,VESPERTINO,J JESUS DURAN CARDENAS,ERMITA,1,TLAQUEPAQUE,9072,EL REFUGIO,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,GENERAL,0,0,0,0.7692,
11395,14DES0107L,MATUTINO,SECUNDARIA FEDERAL 101,AVENIDA CENTRAL,1,TONALA,6085,INFONAVIT RIO NILO,101,TONALA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0155,0.0079,0,0.865,
11396,14DES0107L,VESPERTINO,SECUNDARIA FEDERAL 101,AVENIDA CENTRAL,1,TONALA,6085,INFONAVIT RIO NILO,101,TONALA,FEDERALIZADO,SECUNDARIA,GENERAL,0.0371,0.0144,0.008,0.8784,
11397,14DST0091T,MATUTINO,ESCUELA SECUNDARIA TECNICA 91,TECNICA 91,1,BOLA‹OS,0,0,19,BOLA‹OS,FEDERALIZADO,SECUNDARIA,TECNICA,0.0506,0.1333,0.08,0.7759,
11398,14DST0092S,VESPERTINO,ESCUELA SECUNDARIA TECNICA 92,5 DE FEBRERO,20,SAN JOSE DEL CASTILLO,0,0,70,EL SALTO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0256,0.1632,0.1388,0.8658,
11399,14DST0092S,MATUTINO,ESCUELA SECUNDARIA TECNICA 92,5 DE FEBRERO,20,SAN JOSE DEL CASTILLO,0,0,70,EL SALTO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0536,0.2303,0.159,0.7512,
11400,14DST0093R,MATUTINO,ESCUELA SECUNDARIA TECNICA 93,HIDALGO 261,26,USMAJAC,0,0,82,SAYULA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0469,0.0094,0.0047,0.8994,
11401,14DST0094Q,MATUTINO,ESCUELA SECUNDARIA TECNICA 94,JOSE MARIA MORELOS Y PAVON,17,BAJIO DE SAN JOSE,0,0,35,ENCARNACION DE DIAZ,FEDERALIZADO,SECUNDARIA,TECNICA,0.0556,0.114,0.0919,0.8495,
11402,14DST0095P,MATUTINO,ESCUELA SECUNDARIA TECNICA 95,KILOMETRO 2 CARRETERA ZAPOTLAN-OCOTLAN,1,ZAPOTLAN DEL REY,0,0,123,ZAPOTLAN DEL REY,FEDERALIZADO,SECUNDARIA,TECNICA,0.0358,0.0669,0.0446,0.7398,
11403,14DST0096O,MATUTINO,ESCUELA SECUNDARIA TECNICA 96,CONOCIDO,21,EL RINCON,0,0,121,ZAPOTILTIC,FEDERALIZADO,SECUNDARIA,TECNICA,0.0168,0.0625,0.0568,0.9344,
11404,14DST0097N,MATUTINO,ESCUELA SECUNDARIA TECNICA 97,PROLONGACION LOPEZ COTILLA 10,1,MIXTLAN,0,0,62,MIXTLAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.038,0.2368,0.1579,0.7931,
11405,14DST0098M,MATUTINO,ESCUELA SECUNDARIA TECNICA 98,PUEBLA NORTE,34,LA CRUZ DE LORETO,0,0,100,TOMATLAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0321,0.0464,0.0265,0.9643,
11406,14DST0099L,MATUTINO,ESCUELA SECUNDARIA TECNICA 99,CONOCIDO,8,SAN LUIS SOYATLAN,0,0,107,TUXCUECA,FEDERALIZADO,SECUNDARIA,TECNICA,0.1106,0.0191,0.0144,0.775,
11407,14DST0100K,MATUTINO,ESCUELA SECUNDARIA TECNICA 100,ENRIQUE CASTELLANOS AGUILAR,1,CIUDAD GUZMAN,9020,MORELOS,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,SECUNDARIA,TECNICA,0,0.0523,0.0523,0.9278,
11408,14DST0100K,VESPERTINO,ESCUELA SECUNDARIA TECNICA 100,ENRIQUE CASTELLANOS AGUILAR,1,CIUDAD GUZMAN,9020,MORELOS,23,ZAPOTLAN EL GRANDE,FEDERALIZADO,SECUNDARIA,TECNICA,0.0301,0.132,0.0652,0.7791,
11409,14DST0101J,VESPERTINO,ESCUELA SECUNDARIA TECNICA 101,FELIPE ANGELES 275,1,ARANDAS,6007,LAS AMERICAS,8,ARANDAS,FEDERALIZADO,SECUNDARIA,TECNICA,0.1069,0.1643,0.1291,0.657,
11410,14DST0101J,MATUTINO,ESCUELA SECUNDARIA TECNICA 101,FELIPE ANGELES 275,1,ARANDAS,6007,LAS AMERICAS,8,ARANDAS,FEDERALIZADO,SECUNDARIA,TECNICA,0.0563,0.0825,0.0544,0.7907,
11411,14DST0102I,MATUTINO,ESCUELA SECUNDARIA TECNICA 102,16 DE SEPTIEMBRE 2,1,QUITUPAN,0,0,69,QUITUPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0492,0.069,0.0345,0.8293,
11412,14DST0103H,MATUTINO,ESCUELA SECUNDARIA TECNICA 103,CONOCIDO,4,AGUA CALIENTE VIEJA DE APAZULCO,0,0,43,LA HUERTA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0489,0,0,0.9571,
11413,14DST0104G,MATUTINO,ESCUELA SECUNDARIA TECNICA 104,PROLONGACION 20 DE NOVIEMBRE,11,EL CABEZON (EL LIMON),0,0,6,AMECA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0058,0.0117,0.0117,0.8906,
11414,14DST0105F,MATUTINO,ESCUELA SECUNDARIA TECNICA 105,JAVIER MINA 18,2,BELLAVISTA,0,0,2,ACATLAN DE JUAREZ,FEDERALIZADO,SECUNDARIA,TECNICA,0.0517,0.026,0,0.9248,
11415,14DST0106E,MATUTINO,ESCUELA SECUNDARIA TECNICA 106,JOSE MARIA MERCADO 5,1,GUACHINANGO,0,0,38,GUACHINANGO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0227,0.0078,0,0.9592,
11416,14DST0107D,VESPERTINO,ESCUELA SECUNDARIA TECNICA 107,AVENIDA NORMALISTAS 2325,1,GUADALAJARA,9039,VILLAS DE SAN JUAN,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0588,0.1004,0.0871,0.7534,
11417,14DST0107D,MATUTINO,ESCUELA SECUNDARIA TECNICA 107,AVENIDA NORMALISTAS 2325,1,GUADALAJARA,9039,VILLAS DE SAN JUAN,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0307,0.084,0.0658,0.8373,
11418,14DST0108C,MATUTINO,ESCUELA SECUNDARIA TECNICA 47,SANTA LAURA 169,1,ZAPOPAN,9222,SANTA MARGARITA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0236,0.1496,0.0798,0.9016,
11419,14DST0108C,VESPERTINO,ESCUELA SECUNDARIA TECNICA 47,SANTA LAURA 169,1,ZAPOPAN,9222,SANTA MARGARITA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0193,0.2049,0.1077,0.7817,
11420,14DST0109B,MATUTINO,ESCUELA SECUNDARIA TECNICA 109,FRANCISCO I MADERO 1 A,51,SAN NICOLAS,0,0,6,AMECA,FEDERALIZADO,SECUNDARIA,TECNICA,0,0,0,0.8846,
11421,14DST0110R,MATUTINO,ESCUELA SECUNDARIA TECNICA 110,AVENIDA JUAN SPADA GROSSI,15,SAN MARCOS,0,0,103,TONILA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0781,0.0395,0.0113,0.8406,
11422,14DST0111Q,VESPERTINO,FELIX FLORES GOMEZ,MORELOS 59,231,TESISTAN (SAN FRANCISCO TESISTAN),6221,SANTA LUCIA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0979,0.1277,0.0687,0.7809,
11423,14DST0111Q,MATUTINO,FELIX FLORES GOMEZ,MORELOS 59,231,TESISTAN (SAN FRANCISCO TESISTAN),6221,SANTA LUCIA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0482,0.1879,0.1075,0.8097,
11424,14DST0112P,MATUTINO,ESCUELA SECUNDARIA TECNICA 112,KM. 1.5 CARRETERA TLAJOMULCO,5,CAJITITLAN,0,0,97,TLAJOMULCO DE ZU‹IGA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0485,0.122,0.0798,0.8843,
11425,14DST0112P,VESPERTINO,ESCUELA SECUNDARIA TECNICA 112,KM. 1.5 CARRETERA TLAJOMULCO,5,CAJITITLAN,0,0,97,TLAJOMULCO DE ZU‹IGA,FEDERALIZADO,SECUNDARIA,TECNICA,0.107,0.0778,0.0778,0.9767,
